date,tic,open,high,low,close,volume,macd,macds,macdh,macd.1,macd_signal,macd_hist,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_100,ema_200,sma_5,sma_10,sma_15,sma_20,sma_30,sma_50,sma_60,sma_100,sma_200,wma_10,wma_20,wma_30,dema_10,dema_20,dema_30,tema_10,tema_20,tema_30,trix,trix_signal,rsi_6,rsi_9,rsi_12,rsi_14,rsi_21,rsi_24,cci_14,cci_20,roc_12,roc_25,mom_10,mom_14,mom_20,willr_14,willr_21,stoch_k_9,stoch_d_9,stoch_j_9,stoch_k_14,stoch_d_14,stoch_j_14,uo,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_14,atr_21,std_10,std_20,std_30,kc_upper,kc_lower,dc_upper,dc_lower,dc_middle,obv,vol_ma_5,vol_ma_10,vol_ma_20,vol_ratio,mfi,ad_line,vwap,cmf,adx,pos_di,neg_di,aroon_up,aroon_down,aroon_osc,pivot,r1,r2,s1,s2,sar,price_change,price_change_pct,true_range,typical_price,median_price,weighted_close,intraday_intensity
2021-10-13,AAPL,141.24,141.4,139.2,140.91,78762700,-1.73,-1.68,-0.05,-1.73,-1.68,-0.05,141.51,141.78,142.07,142.3,142.57,143.0,143.68,144.3,144.59,144.81,144.91,144.89,144.8,144.43,142.07,136.29,142.28,141.78,142.78,143.44,146.36,147.16,147.06,141.88,135.46,141.89,142.54,143.94,141.15,141.34,142.88,141.49,140.3,140.31,-0.18,-0.14,47.81,47.36,36.8,34.03,37.75,31.99,-97.51,-108.01,-3.07,-9.15,-1.92,-5.92,-8.12,-71.3,-76.37,40.37,53.11,14.88,28.7,37.75,10.58,52.3,148.31,138.56,6.79,0.24,155.44,138.87,11.26,0.12,2.61,2.91,2.85,1.24,2.44,4.94,149.5,137.86,148.97,138.27,143.62,-57719800,67351340.0,78285720.0,81625920.0,0.96,24.9,-10044557.89,133.27,-0.05,57.82,6.11,29.78,0.0,72.0,-72.0,141.93,142.83,144.14,140.62,139.72,138.53,-0.6,-0.42,2.31,140.5,140.3,140.61,43677497.27
2021-10-14,AAPL,142.11,143.88,141.51,143.76,69907100,-1.51,-1.64,0.14,-1.51,-1.64,0.14,142.64,142.44,142.44,142.57,142.76,143.1,143.69,144.26,144.54,144.75,144.85,144.84,144.76,144.41,142.1,136.36,142.38,142.01,142.57,143.19,146.07,147.09,147.03,142.05,135.51,142.25,142.57,143.77,141.84,141.58,142.89,142.47,140.84,140.54,-0.18,-0.15,63.5,54.31,55.68,42.58,41.6,42.4,45.64,-6.04,1.3,-6.69,2.26,-3.16,-5.03,-28.61,-48.69,83.94,57.95,135.93,71.39,45.1,123.97,56.16,147.37,139.01,5.84,0.57,155.43,138.75,11.34,0.3,2.59,2.99,2.84,1.38,2.09,4.82,149.66,137.71,148.82,138.27,143.55,12187300,68986220.0,76370760.0,81719570.0,0.86,25.92,52783342.11,133.3,-0.04,57.93,10.95,29.03,0.0,68.0,-68.0,140.5,141.81,142.7,139.61,138.3,138.65,2.85,2.02,2.97,143.05,142.7,143.23,62827900.0
2021-10-15,AAPL,143.77,144.9,143.51,144.84,67940300,-1.23,-1.56,0.33,-1.23,-1.56,0.33,143.74,143.24,142.98,142.98,143.08,143.32,143.8,144.31,144.56,144.76,144.85,144.84,144.76,144.43,142.16,136.44,142.77,142.23,142.44,143.12,145.77,147.05,147.0,142.23,135.56,142.76,142.72,143.69,142.72,141.99,143.03,143.63,141.59,140.95,-0.17,-0.16,62.28,77.25,56.11,48.73,43.87,43.23,132.55,65.38,1.41,-2.77,2.19,-0.53,-1.22,-0.9,-37.73,99.08,74.46,148.31,99.1,66.39,164.5,53.6,147.16,139.09,5.64,0.71,155.41,138.69,11.37,0.37,2.25,2.87,2.82,1.64,2.02,4.61,149.53,138.07,147.47,138.27,142.87,80127600,70819640.0,73700830.0,78623145.0,0.86,32.33,114858292.47,133.34,0.06,55.13,13.96,25.93,0.0,64.0,-64.0,143.05,144.59,145.42,142.22,140.68,138.78,1.08,0.75,1.39,144.42,144.2,144.52,62074950.36
2021-10-18,AAPL,143.45,146.84,143.16,146.55,85589200,-0.86,-1.42,0.56,-0.86,-1.42,0.56,145.14,144.34,143.77,143.63,143.61,143.72,144.06,144.47,144.69,144.86,144.93,144.92,144.83,144.5,142.25,136.54,143.51,142.97,142.51,143.31,145.51,147.06,146.97,142.43,135.63,143.55,143.05,143.74,143.95,142.66,143.38,145.16,142.67,141.64,-0.16,-0.16,73.92,76.67,65.0,62.16,50.79,47.76,161.99,103.44,3.57,-2.01,7.41,4.64,3.61,-3.38,-10.0,96.58,93.2,103.33,96.62,89.03,111.78,60.4,147.62,138.99,6.02,0.88,155.41,138.7,11.37,0.47,2.45,2.87,2.85,1.76,2.16,4.32,149.79,138.33,147.47,138.27,142.87,165716800,75047040.0,72427550.0,76728660.0,1.12,41.08,186957890.3,133.39,0.11,50.33,18.8,20.62,0.0,60.0,-60.0,144.42,145.32,145.81,143.93,143.03,139.02,1.71,1.18,3.68,145.52,145.0,145.78,72099597.83
2021-10-19,AAPL,147.01,149.17,146.55,148.76,76378900,-0.39,-1.21,0.83,-0.39,-1.21,0.83,146.95,145.82,144.88,144.56,144.4,144.35,144.51,144.79,144.95,145.08,145.12,145.08,144.98,144.64,142.37,136.67,144.96,143.73,142.97,143.57,145.25,147.11,146.96,142.66,135.73,144.6,143.57,143.95,145.59,143.65,143.97,147.15,144.14,142.65,-0.14,-0.15,80.51,79.34,67.08,64.56,59.61,49.63,219.21,178.47,4.28,0.43,7.65,5.93,5.33,-3.76,-3.76,95.89,97.18,93.3,96.24,97.32,94.08,65.46,148.53,138.61,6.91,1.02,155.48,138.74,11.38,0.6,2.6,2.87,2.75,2.41,2.48,3.83,150.25,138.77,149.17,138.27,143.72,242095700,75715640.0,71979330.0,76755905.0,1.0,41.33,239431943.73,133.44,0.16,45.84,24.56,20.58,0.0,56.0,-56.0,145.52,147.87,149.2,144.19,141.84,139.49,2.21,1.51,2.62,148.16,147.86,148.31,52474053.44
2021-10-20,AAPL,148.7,149.75,148.12,149.26,58418800,0.03,-0.97,0.99,0.03,-0.97,0.99,148.11,146.96,145.85,145.42,145.15,144.96,144.96,145.12,145.23,145.31,145.32,145.27,145.15,144.79,142.51,136.79,146.63,144.46,143.4,143.74,145.06,147.18,147.01,142.91,135.82,145.61,144.11,144.21,146.95,144.59,144.57,148.66,145.49,143.64,-0.12,-0.15,93.3,77.82,84.01,69.86,59.62,50.64,189.26,180.15,7.27,0.15,7.26,7.76,3.41,-4.27,-4.27,95.36,95.94,94.19,95.73,96.2,94.8,71.22,149.24,138.25,7.64,1.0,155.56,138.8,11.38,0.62,2.4,2.77,2.74,2.87,2.75,3.44,150.49,139.43,149.75,138.27,144.01,300514500,71646860.0,69499100.0,75856630.0,0.77,48.2,262727784.22,133.48,0.15,42.45,26.99,19.42,100.0,52.0,48.0,148.16,149.77,150.78,147.15,145.54,140.27,0.5,0.34,1.63,149.04,148.94,149.1,23295840.49
2021-10-21,AAPL,148.81,149.64,147.87,149.48,61421000,0.37,-0.7,1.07,0.37,-0.7,1.07,148.79,147.8,146.66,146.16,145.82,145.53,145.39,145.44,145.5,145.54,145.52,145.45,145.32,144.94,142.65,136.92,147.78,145.08,143.93,143.88,144.9,147.25,147.08,143.16,135.93,146.52,144.66,144.5,148.02,145.45,145.15,149.68,146.64,144.55,-0.09,-0.14,100.0,81.16,81.87,68.35,56.46,55.01,141.35,161.56,5.93,0.46,6.19,6.83,2.65,-2.35,-2.35,97.44,96.23,99.87,97.65,96.54,99.87,76.19,149.79,137.96,8.23,0.97,155.65,138.86,11.4,0.63,2.34,2.62,2.68,3.24,2.96,3.11,150.63,140.15,149.75,138.27,144.01,361935500,69949640.0,69467930.0,75685770.0,0.81,49.6,313044422.64,133.53,0.16,39.74,28.49,15.27,96.0,48.0,48.0,149.04,149.97,150.67,148.34,147.41,141.21,0.22,0.15,1.77,149.0,148.76,149.12,50316638.42
2021-10-22,AAPL,149.69,150.18,148.64,148.69,58883400,0.57,-0.44,1.02,0.57,-0.44,1.02,148.74,148.1,147.11,146.62,146.26,145.92,145.7,145.68,145.71,145.71,145.68,145.59,145.45,145.06,142.77,137.04,148.55,145.66,144.33,143.96,144.89,147.25,147.13,143.4,136.02,147.18,145.12,144.74,148.52,146.04,145.57,149.9,147.37,145.21,-0.07,-0.12,87.86,76.11,75.67,80.05,53.33,59.04,118.19,151.59,4.71,1.8,5.79,9.55,1.77,-12.62,-12.51,86.43,93.08,73.14,87.38,93.59,74.98,73.48,150.12,137.81,8.56,0.88,155.64,138.86,11.4,0.59,2.23,2.42,2.68,3.32,3.08,3.1,150.54,140.87,150.18,138.27,144.23,303052100,68138260.0,69478950.0,75956045.0,0.78,57.56,257984620.04,133.57,0.1,37.84,32.48,14.07,100.0,44.0,56.0,149.0,150.12,150.77,148.35,147.23,142.07,-0.79,-0.53,1.54,149.17,149.41,149.05,-55059802.6
2021-10-25,AAPL,148.68,149.37,147.62,148.64,50720600,0.72,-0.21,0.93,0.72,-0.21,0.93,148.69,148.28,147.45,146.98,146.63,146.26,145.98,145.9,145.9,145.88,145.82,145.72,145.58,145.18,142.88,137.15,148.97,146.24,144.97,144.13,144.86,147.24,147.18,143.65,136.11,147.72,145.56,144.98,148.84,146.54,145.94,149.94,147.95,145.78,-0.04,-0.11,84.67,85.61,72.69,76.95,53.09,58.31,85.09,117.35,3.73,3.99,5.83,7.53,3.27,-13.04,-12.93,85.97,89.95,78.03,86.96,90.66,79.55,69.91,150.61,137.65,8.99,0.85,155.63,138.86,11.39,0.58,2.05,2.32,2.68,3.28,3.24,3.05,150.63,141.34,150.18,138.27,144.23,252331500,61164540.0,68105790.0,74784540.0,0.68,50.89,266389748.04,133.61,0.09,35.42,33.73,17.79,96.0,40.0,56.0,149.17,149.7,150.71,148.16,147.63,143.04,-0.05,-0.03,1.75,148.54,148.5,148.57,8405128.0
2021-10-26,AAPL,149.33,150.84,149.01,149.32,60893400,0.88,0.01,0.87,0.88,0.01,0.87,149.01,148.63,147.87,147.41,147.04,146.65,146.3,146.16,146.12,146.07,145.99,145.88,145.73,145.32,143.01,137.27,149.08,147.02,145.51,144.5,144.9,147.21,147.24,143.88,136.21,148.28,146.06,145.27,149.28,147.09,146.37,150.18,148.58,146.41,-0.02,-0.09,81.12,91.67,76.57,76.6,57.32,55.86,96.2,124.79,4.49,4.11,7.81,7.32,7.41,-13.06,-12.09,83.71,85.37,80.38,86.94,87.1,86.63,63.24,151.28,137.71,9.39,0.86,155.54,138.87,11.32,0.63,2.17,2.21,2.63,2.94,3.39,3.1,150.72,141.89,150.84,138.27,144.56,313224900,58067440.0,66891540.0,72380595.0,0.84,58.64,226126898.86,133.65,0.13,33.82,40.21,15.5,100.0,36.0,64.0,148.54,149.47,150.29,147.72,146.79,143.9,0.68,0.46,2.2,149.72,149.93,149.62,-40262849.18
2021-10-27,AAPL,149.36,149.73,148.49,148.85,56094900,0.96,0.2,0.76,0.96,0.2,0.76,148.93,148.7,148.08,147.67,147.32,146.92,146.54,146.36,146.29,146.22,146.13,146.01,145.85,145.43,143.13,137.39,149.0,147.82,145.97,144.8,144.9,147.18,147.27,144.11,136.31,148.61,146.47,145.53,149.41,147.48,146.69,150.05,148.95,146.87,0.0,-0.07,51.66,83.01,74.24,71.48,64.46,53.47,68.31,94.18,4.23,2.06,7.94,5.56,6.02,-17.1,-15.83,74.09,81.26,59.75,82.9,85.6,77.51,56.83,151.8,137.79,9.68,0.79,155.48,138.88,11.28,0.6,1.82,2.14,2.52,2.04,3.5,3.1,150.82,142.27,150.84,138.27,144.56,257130000,57602660.0,64624760.0,71455240.0,0.79,52.26,202603231.12,133.69,0.13,32.9,34.61,17.74,96.0,32.0,64.0,149.72,150.44,151.55,148.61,147.89,144.87,-0.47,-0.31,1.24,149.02,149.11,148.98,-23523667.74
2021-10-28,AAPL,149.82,153.17,149.72,152.57,100077900,1.31,0.42,0.89,1.31,0.42,0.89,150.75,149.99,149.08,148.56,148.13,147.63,147.12,146.82,146.7,146.58,146.45,146.29,146.11,145.67,143.31,137.54,149.61,148.7,146.59,145.35,145.02,147.3,147.36,144.37,136.42,149.48,147.21,146.02,150.72,148.48,147.45,151.58,150.2,147.95,0.02,-0.05,77.91,87.34,87.16,79.72,68.17,58.63,113.29,132.04,7.82,3.91,8.81,9.67,11.07,-4.29,-4.03,94.01,83.93,114.15,95.71,88.52,110.08,61.05,152.98,137.72,10.5,0.97,155.74,138.87,11.45,0.81,2.06,2.33,2.6,2.0,3.82,3.33,151.78,142.46,153.17,138.27,145.72,357207900,65334040.0,67641840.0,72006300.0,1.39,60.52,267871426.77,133.78,0.23,34.19,42.29,15.78,100.0,28.0,72.0,149.02,149.56,150.26,148.32,147.78,145.71,3.72,2.5,4.32,151.82,151.44,152.01,65268195.65
2021-10-29,AAPL,147.22,149.94,146.41,149.8,124953200,1.35,0.61,0.74,1.35,0.61,0.74,150.27,149.93,149.24,148.79,148.38,147.9,147.37,147.04,146.9,146.75,146.61,146.45,146.26,145.8,143.44,137.66,149.84,149.19,147.05,145.71,145.15,147.36,147.4,144.6,136.52,149.68,147.64,146.33,150.73,148.84,147.79,151.27,150.49,148.38,0.04,-0.03,51.89,64.24,76.07,68.44,64.7,56.52,39.42,63.61,6.31,1.96,4.96,6.99,7.15,-24.12,-22.62,50.15,72.75,4.95,75.88,84.83,57.97,60.01,153.48,137.94,10.66,0.76,155.83,138.9,11.49,0.64,2.71,2.56,2.75,1.48,3.88,3.44,152.49,142.26,153.17,138.27,145.72,232254700,78548000.0,73343130.0,73521980.0,1.7,56.75,382913324.79,133.87,0.25,33.96,38.56,21.54,96.0,24.0,72.0,151.82,153.92,155.27,150.47,148.37,153.17,-2.77,-1.82,6.16,148.72,148.18,148.99,115041898.02
2021-11-01,AAPL,148.99,149.7,147.8,148.96,74588300,1.29,0.74,0.55,1.29,0.74,0.55,149.62,149.6,149.18,148.82,148.47,148.03,147.52,147.18,147.03,146.88,146.72,146.56,146.36,145.91,143.55,137.77,149.9,149.43,147.46,146.2,145.35,147.38,147.45,144.83,136.63,149.63,147.94,146.57,150.44,148.99,147.99,150.61,150.48,148.61,0.06,-0.01,51.58,51.0,67.29,70.15,61.3,61.25,35.97,58.85,3.62,2.47,2.41,7.45,9.82,-30.14,-28.26,37.72,60.63,-8.08,69.86,80.48,48.63,58.82,153.44,138.96,9.91,0.69,155.85,138.91,11.5,0.59,2.74,2.54,2.66,1.17,3.62,3.48,152.61,142.44,153.17,138.37,145.77,157666400,83321540.0,72243040.0,72335295.0,1.03,63.82,399401264.79,133.92,0.3,32.52,38.79,19.51,92.0,20.0,72.0,148.72,151.02,152.25,147.49,145.19,153.17,-0.84,-0.56,2.0,148.82,148.75,148.86,16487940.0
2021-11-02,AAPL,148.66,151.57,148.65,150.02,69122000,1.32,0.86,0.46,1.32,0.86,0.46,149.82,149.74,149.37,149.04,148.71,148.28,147.76,147.39,147.22,147.05,146.89,146.71,146.51,146.04,143.68,137.89,150.04,149.56,148.03,146.65,145.57,147.39,147.52,145.05,136.74,149.74,148.31,146.88,150.54,149.3,148.3,150.58,150.72,148.99,0.08,0.0,57.23,53.58,67.24,74.04,71.35,61.42,73.96,77.44,3.58,5.71,1.26,9.11,8.91,-27.02,-21.28,53.4,47.09,66.03,72.98,72.91,73.14,59.69,153.66,139.63,9.57,0.74,155.87,138.91,11.51,0.66,2.94,2.58,2.59,1.15,3.51,3.56,152.93,142.59,153.17,138.37,145.77,226788400,84967260.0,71517350.0,71748340.0,0.96,71.01,395140319.59,133.97,0.29,31.44,43.3,14.09,88.0,16.0,72.0,148.82,149.84,150.72,147.94,146.92,153.03,1.06,0.71,2.92,150.08,150.11,150.06,-4260945.21
2021-11-03,AAPL,150.39,151.97,149.82,151.49,54511500,1.44,0.98,0.47,1.44,0.98,0.47,150.65,150.33,149.84,149.48,149.14,148.68,148.12,147.69,147.5,147.3,147.11,146.91,146.7,146.22,143.84,138.03,150.57,149.78,148.73,147.12,145.76,147.42,147.62,145.26,136.84,150.09,148.77,147.26,151.08,149.83,148.76,151.19,151.27,149.59,0.09,0.02,60.5,58.48,66.71,72.0,70.78,65.8,124.46,92.26,3.37,6.06,2.23,7.73,9.49,-16.78,-11.35,75.15,55.42,114.6,83.22,75.36,98.94,60.37,154.1,140.14,9.48,0.81,155.96,138.89,11.58,0.74,3.0,2.53,2.55,1.29,3.49,3.72,153.17,143.06,153.17,139.2,146.18,281299900,84650580.0,71126620.0,70312860.0,0.78,70.66,425311800.98,134.01,0.26,31.46,38.42,14.42,84.0,12.0,72.0,150.08,151.51,153.0,148.59,147.16,152.9,1.47,0.98,2.15,151.09,150.89,151.19,30171481.4
2021-11-04,AAPL,151.58,152.43,150.64,150.96,60394600,1.48,1.08,0.41,1.48,1.08,0.41,150.81,150.54,150.09,149.75,149.42,148.97,148.39,147.94,147.72,147.5,147.3,147.09,146.87,146.37,143.98,138.16,150.25,149.93,149.21,147.5,145.89,147.48,147.7,145.48,136.91,150.31,149.14,147.59,151.28,150.18,149.11,151.31,151.56,150.0,0.1,0.04,60.15,59.79,58.4,67.98,68.2,63.41,125.9,91.24,1.48,6.69,1.48,6.12,7.67,-22.08,-15.82,67.31,65.29,71.35,77.92,78.04,77.68,58.93,154.44,140.57,9.4,0.75,156.07,138.89,11.65,0.7,2.94,2.55,2.45,1.34,3.47,3.84,153.5,143.28,153.17,139.2,146.18,220905300,76713920.0,71023980.0,70245955.0,0.86,70.53,386510800.98,134.06,0.24,32.44,36.43,14.26,80.0,8.0,72.0,151.09,152.37,153.24,150.22,148.94,152.77,-0.53,-0.35,1.79,151.34,151.54,151.25,-38801000.0
2021-11-05,AAPL,151.89,152.2,150.06,151.28,65463900,1.52,1.17,0.36,1.52,1.17,0.36,151.04,150.78,150.35,150.03,149.7,149.26,148.66,148.18,147.95,147.71,147.49,147.27,147.04,146.54,144.12,138.29,150.54,150.19,149.64,147.92,146.04,147.55,147.74,145.69,136.97,150.55,149.5,147.94,151.5,150.54,149.47,151.49,151.85,150.42,0.11,0.05,40.77,61.13,57.82,65.13,66.89,71.83,98.0,83.36,1.35,6.05,2.59,4.73,8.38,-27.96,-13.53,72.04,71.5,73.13,72.04,77.73,60.67,59.16,154.69,141.15,9.16,0.75,156.21,138.89,11.73,0.72,3.07,2.44,2.45,1.32,3.39,3.96,153.55,143.77,153.17,139.2,146.18,286369200,64816060.0,71682030.0,70580490.0,0.93,63.21,395687983.22,134.11,0.27,34.41,32.4,16.59,76.0,4.0,72.0,151.34,152.05,153.13,150.26,149.55,152.65,0.32,0.21,2.14,151.18,151.13,151.2,9177182.24
2021-11-08,AAPL,151.41,151.57,150.16,150.44,55020900,1.47,1.23,0.24,1.47,1.23,0.24,150.74,150.67,150.37,150.1,149.82,149.4,148.83,148.35,148.11,147.86,147.64,147.41,147.17,146.66,144.25,138.41,150.84,150.37,149.9,148.3,146.21,147.59,147.76,145.87,137.01,150.6,149.73,148.23,151.37,150.68,149.68,151.19,151.85,150.62,0.12,0.07,56.32,54.66,53.55,55.89,65.64,67.49,56.6,70.02,0.64,8.12,1.8,1.68,7.63,-40.38,-19.54,59.62,66.32,46.2,59.62,69.86,39.13,52.88,154.71,141.9,8.64,0.67,156.28,138.9,11.78,0.66,2.65,2.36,2.44,1.21,3.2,4.04,153.55,144.12,153.17,139.2,146.18,231348300,60902580.0,72112060.0,70108925.0,0.78,56.61,362519355.56,134.15,0.27,35.31,26.53,17.2,72.0,0.0,72.0,151.18,152.3,153.32,150.16,149.04,152.52,-0.84,-0.56,1.41,150.72,150.86,150.65,-33168627.66
2021-11-09,AAPL,150.2,151.43,150.06,150.81,56787900,1.44,1.27,0.17,1.44,1.27,0.17,150.78,150.72,150.47,150.23,149.97,149.58,149.02,148.53,148.29,148.03,147.79,147.56,147.32,146.8,144.38,138.53,151.0,150.52,150.04,148.77,146.5,147.54,147.76,146.08,137.05,150.68,149.97,148.52,151.37,150.86,149.92,151.12,151.91,150.85,0.13,0.08,70.15,58.22,58.08,55.48,66.41,66.85,51.06,70.78,1.43,6.87,1.49,1.55,9.3,-34.91,-16.89,65.09,65.58,64.1,65.09,65.58,64.1,52.09,154.41,143.13,7.58,0.68,156.14,138.95,11.65,0.69,1.97,2.34,2.36,1.15,2.82,4.04,153.7,144.34,153.17,139.2,146.18,288136200,58435760.0,71701510.0,69296525.0,0.82,56.57,367907988.41,134.2,0.3,35.37,24.97,17.64,68.0,4.0,64.0,150.72,151.29,152.13,149.88,149.31,152.4,0.37,0.25,1.37,150.77,150.74,150.78,5388632.85
2021-11-10,AAPL,150.02,150.13,147.85,147.92,65187100,1.17,1.25,-0.08,1.17,1.25,-0.08,149.35,149.78,149.9,149.81,149.66,149.37,148.92,148.49,148.26,148.02,147.8,147.57,147.34,146.84,144.45,138.63,150.28,150.43,149.95,149.12,146.67,147.46,147.72,146.23,137.08,150.21,149.89,148.61,150.4,150.49,149.77,149.75,151.19,150.52,0.13,0.09,33.64,29.04,47.74,45.36,62.34,58.34,-87.04,-13.09,-0.48,4.17,-0.93,-1.56,7.01,-77.66,-37.58,25.08,49.93,-24.61,22.34,49.01,-31.02,43.6,153.41,144.83,5.75,0.36,155.97,138.96,11.54,0.53,2.11,2.43,2.4,1.33,2.14,3.98,153.77,144.07,153.17,141.51,147.34,222949100,60570880.0,72610730.0,68617745.0,0.95,56.35,306723605.08,134.24,0.23,33.41,24.09,22.8,64.0,0.0,64.0,150.77,151.47,152.14,150.1,149.4,152.28,-2.89,-1.92,2.96,148.63,148.99,148.45,-61184383.33
2021-11-11,AAPL,148.96,149.43,147.68,147.87,41000000,0.94,1.19,-0.25,0.94,1.19,-0.25,148.61,149.15,149.45,149.46,149.38,149.18,148.82,148.44,148.24,148.01,147.8,147.59,147.36,146.87,144.51,138.72,149.66,149.95,149.84,149.33,146.89,147.37,147.74,146.37,137.13,149.74,149.77,148.69,149.65,150.15,149.62,148.79,150.57,150.21,0.12,0.1,13.8,38.47,45.27,47.45,63.69,59.07,-97.33,-44.72,-0.97,3.2,-4.7,-0.82,4.11,-78.4,-45.45,4.0,31.39,-50.78,21.6,36.34,-7.89,40.73,152.86,145.79,4.73,0.29,155.75,138.99,11.38,0.53,1.94,2.44,2.37,1.32,1.77,3.87,153.7,143.94,153.17,143.16,148.16,181949100,56691960.0,66702940.0,67172390.0,0.61,51.17,274626462.22,134.26,0.17,30.71,22.37,23.16,60.0,16.0,44.0,148.63,149.42,150.91,147.14,146.35,152.16,-0.05,-0.03,1.75,148.33,148.56,148.21,-32097142.86
2021-11-12,AAPL,148.43,150.4,147.48,149.99,63804000,0.92,1.13,-0.21,0.92,1.13,-0.21,149.3,149.43,149.57,149.56,149.47,149.28,148.93,148.56,148.35,148.12,147.91,147.69,147.46,146.97,144.62,138.83,149.41,149.97,149.93,149.58,147.13,147.3,147.8,146.53,137.22,149.75,149.84,148.89,149.79,150.23,149.75,149.12,150.59,150.32,0.12,0.1,42.64,55.34,53.36,53.72,62.62,62.19,-43.67,-9.48,0.77,4.96,0.19,1.35,5.15,-47.04,-31.77,50.71,26.6,98.93,52.96,32.3,94.28,43.95,152.42,146.74,3.8,0.57,155.52,139.08,11.16,0.66,2.05,2.52,2.37,1.32,1.42,3.82,153.98,143.88,153.17,143.16,148.16,245753100,56359980.0,60588020.0,66965575.0,0.95,57.16,320512900.58,134.31,0.15,29.29,24.37,19.5,56.0,12.0,44.0,148.33,148.97,150.08,147.22,146.58,152.05,2.12,1.43,2.92,149.29,148.94,149.46,45886438.36
2021-11-15,AAPL,150.37,151.88,149.43,150.0,59222800,0.89,1.08,-0.19,0.89,1.08,-0.19,149.65,149.62,149.67,149.64,149.56,149.37,149.03,148.66,148.46,148.23,148.01,147.79,147.56,147.07,144.73,138.94,149.32,150.08,150.02,149.76,147.49,147.21,147.83,146.7,137.3,149.75,149.88,149.08,149.9,150.3,149.87,149.37,150.6,150.41,0.12,0.1,39.81,49.88,40.32,51.95,60.92,65.08,26.76,49.9,-1.68,5.03,1.04,0.68,3.45,-46.89,-31.67,50.91,35.21,82.32,53.11,42.55,74.21,43.29,152.21,147.3,3.28,0.55,155.22,139.2,10.88,0.67,2.14,2.54,2.42,1.27,1.23,3.54,154.11,143.95,153.17,146.41,149.79,304975900,57200360.0,59051470.0,65647255.0,0.9,57.09,288846832.01,134.35,0.08,26.92,24.23,19.36,52.0,8.0,44.0,149.29,151.1,152.21,148.18,146.37,151.93,0.01,0.01,2.45,150.44,150.66,150.33,-31666068.57
2021-11-16,AAPL,149.94,151.49,149.34,151.0,59256200,0.94,1.06,-0.11,0.94,1.06,-0.11,150.32,150.08,149.96,149.88,149.78,149.58,149.22,148.84,148.62,148.38,148.16,147.93,147.7,147.2,144.85,139.06,149.36,150.18,150.13,149.87,147.82,147.1,147.85,146.88,137.38,149.92,150.0,149.3,150.3,150.54,150.09,150.0,150.85,150.66,0.11,0.11,54.35,46.99,55.22,55.98,59.71,67.67,32.26,54.5,0.8,6.71,0.98,2.15,2.24,-32.1,-32.1,71.11,57.58,98.18,67.9,57.99,87.72,45.71,152.34,147.4,3.3,0.73,154.71,139.49,10.35,0.76,2.14,2.61,2.34,1.3,1.24,3.38,154.43,144.01,153.17,146.41,149.79,364232100,57694020.0,58064890.0,64791120.0,0.91,63.13,321093229.22,134.39,0.06,25.64,23.62,17.7,48.0,4.0,44.0,150.44,151.44,152.89,148.99,147.99,151.88,1.0,0.67,2.15,150.61,150.42,150.71,32246397.21
2021-11-17,AAPL,151.0,155.0,150.99,153.49,88807000,1.17,1.08,0.09,1.17,1.08,0.09,151.91,151.22,150.75,150.54,150.35,150.07,149.62,149.18,148.94,148.66,148.42,148.17,147.93,147.41,145.02,139.21,150.47,150.38,150.44,150.08,148.21,147.06,147.92,147.07,137.48,150.52,150.34,149.67,151.42,151.19,150.61,151.54,151.69,151.32,0.12,0.11,65.65,62.54,67.22,52.74,60.2,67.26,182.58,190.39,3.04,8.93,2.0,0.92,4.23,-17.58,-17.58,79.92,67.31,105.13,82.42,67.81,111.65,48.85,153.01,147.14,3.91,1.08,154.55,139.58,10.18,0.93,2.52,2.58,2.41,1.63,1.47,3.35,154.79,144.46,155.0,146.41,150.7,453039100,62418000.0,61494440.0,66310530.0,1.34,62.71,343018149.41,134.47,0.06,23.43,24.02,17.86,100.0,0.0,100.0,150.61,151.88,152.76,149.73,148.46,146.41,2.49,1.65,4.01,153.16,153.0,153.24,21924920.2
2021-11-18,AAPL,153.71,158.67,153.05,157.87,137827700,1.68,1.2,0.48,1.68,1.2,0.48,154.89,153.43,152.33,151.87,151.51,151.04,150.41,149.82,149.51,149.18,148.88,148.59,148.32,147.75,145.28,139.39,152.47,151.07,150.79,150.5,148.69,147.14,148.07,147.28,137.58,151.88,151.08,150.29,153.68,152.54,151.61,154.55,153.5,152.68,0.12,0.11,99.5,73.29,73.83,71.97,65.9,70.69,285.79,299.01,5.23,9.81,6.91,8.07,8.39,-7.15,-6.53,92.85,81.29,115.96,92.85,81.06,116.44,56.11,155.03,145.96,6.03,1.31,154.98,139.3,10.66,1.18,3.12,2.55,2.6,2.89,2.27,3.66,155.5,145.32,158.67,146.41,152.54,590866800,81783540.0,69237750.0,70130865.0,1.97,76.4,441606646.57,134.6,0.09,25.65,34.68,8.84,100.0,0.0,100.0,153.16,155.33,157.17,151.32,149.15,146.58,4.38,2.85,5.62,156.53,155.86,156.86,98588497.15
